text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens
During the Turkish occupation,1,0.367995907862156,0.0,0.367995907862156,0.2490234375,0.3858100821553899,4
Armament,1,0.36788741745016484,0.0,0.36788741745016484,0.22802734375,0.4783122936254121,1
1.  Private (,1,0.3676764660822236,0.0,0.3676764660822236,0.6005859375,-0.052244381669441106,3
American society,1,0.367575912032147,0.0,0.367575912032147,0.224609375,0.4260198582053676,2
"Michl""",1,0.36720915687505995,0.0,0.36720915687505995,0.506103515625,0.16729047031264985,1
s swimming,1,0.36710469615277364,0.0,0.36710469615277364,0.134765625,0.559851584131934,2
live albums,1,0.36700265879335237,0.0,0.36700265879335237,0.236328125,0.4250750063583809,2
.  The gardens include,1,0.3668918290886493,0.0,0.3668918290886493,0.2314453125,0.4399346508466232,4
with the same colour,1,0.36682721204725616,0.0,0.36682721204725616,0.162109375,0.5857692019931403,4
The All-,1,0.36670971049702694,0.0,0.36670971049702694,0.29052734375,0.3142352137425674,2
to become,1,0.3666982485969501,0.0,0.3666982485969501,0.1689453125,0.5690893714923753,2
also an architect and decoration,1,0.3666336509293816,0.0,0.3666336509293816,0.15283203125,0.518146627323454,5
's character,1,0.36648997033630154,0.0,0.36648997033630154,0.1123046875,0.5859026602157538,2
"California, this plant",1,0.3663965447282752,0.0,0.3663965447282752,0.21875,0.39963393994568797,3
area of,1,0.36639216424730403,0.0,0.36639216424730403,0.275390625,0.32967669968076,2
has served in the Iowa House,1,0.36628975343041115,0.0,0.36628975343041115,0.21923828125,0.4135271179510277,6
", the murex",1,0.3652596475420101,0.0,0.3652596475420101,0.34326171875,0.3233053688550253,3
season in the,1,0.36498375310780445,0.0,0.36498375310780445,0.16552734375,0.4824056718320111,3
"5, and the remaining three",1,0.36458319213200274,0.0,0.36458319213200274,0.16162109375,0.46126266783000686,5
Falettinme,1,0.3644772598290955,0.0,0.3644772598290955,0.39697265625,0.18011404801023875,1
He was selected,1,0.36424087593805954,0.0,0.36424087593805954,0.2373046875,0.4117008226576487,3
Roost,1,0.36407564713178586,0.0,0.36407564713178586,0.21337890625,0.43704458657946477,1
collected in,1,0.3638625313051065,0.0,0.3638625313051065,0.109375,0.6406133595127661,2
ologist  at the,1,0.36359907212097875,0.0,0.36359907212097875,0.2392578125,0.34637560998994676,3
Tekst,1,0.36354797682877327,0.0,0.36354797682877327,0.27001953125,0.3024246295719331,1
have erect,1,0.36326833933301117,0.0,0.36326833933301117,0.2333984375,0.33566108270752787,2
Anubhav,1,0.3630133962903537,0.0,0.3630133962903537,0.35888671875,0.21515067822588407,1
The employer,1,0.3629569513567543,0.0,0.3629569513567543,0.353515625,0.23002421432938563,2
by road,1,0.3626139738412997,0.0,0.3626139738412997,0.15380859375,0.5088298564782492,2
Description,4,0.3622664677998162,0.0949828828543043,0.5025776642445831,0.1126708984375,0.5642049878589154,1
The village has a population of,1,0.3617224010210215,0.0,0.3617224010210215,0.2744140625,0.3427825650525536,6
8. The program,1,0.361562651437253,0.0,0.361562651437253,0.28076171875,0.3763187379681325,3
""" was """,1,0.36155897135179216,0.0,0.36155897135179216,0.431640625,0.13534274087948034,3
. It is found in,2,0.3613835152714417,0.03812992288577993,0.3995134381572216,0.283203125,0.3385173819286042,5
1931,1,0.3613807176465553,0.0,0.3613807176465553,0.2470703125,0.3459566769288882,1
Wales (190,1,0.3610910055815175,0.0,0.3610910055815175,0.310546875,0.1743339592662938,2
"1,162 passengers",1,0.36096517321696403,0.0,0.36096517321696403,0.31591796875,0.32880453460490994,2
Furthermore he played the radio host,1,0.3609063452267984,0.0,0.3609063452267984,0.18408203125,0.4070266052544959,6
Sales,1,0.3608452879182508,0.0,0.3608452879182508,0.28857421875,0.3303358760456271,1
released in,1,0.36068720709973,0.0,0.36068720709973,0.22998046875,0.297958252124325,2
It was the first,1,0.36061130610988346,0.0,0.36061130610988346,0.25244140625,0.34500971058720864,4
was made famous by the poet,1,0.3597861082233026,0.0,0.3597861082233026,0.35986328125,0.16972894243325645,6
1959),1,0.35933297595869773,0.0,0.35933297595869773,0.40234375,0.1306322445842442,1
'Root,1,0.35926724133599963,0.0,0.35926724133599963,0.27734375,0.419164197089999,1
Fate,1,0.3591193932271774,0.0,0.3591193932271774,0.24560546875,0.36691469400544346,1
Athletic,1,0.3587685190198947,0.0,0.3587685190198947,0.15234375,0.6032201256747368,1
underneath the Turkish positions,1,0.35872758020149703,0.0,0.35872758020149703,0.28564453125,0.3692310598787425,4
and helped,1,0.35864700319012044,0.0,0.35864700319012044,0.13525390625,0.534801101725301,2
Qualification,1,0.3585506649498859,0.0,0.3585506649498859,0.1298828125,0.6109762717497148,1
.com,2,0.3585505400957766,0.27700094341536075,0.6355514835111373,0.215087890625,0.2883441236769415,1
"5 and """,1,0.3585450664065737,0.0,0.3585450664065737,0.40380859375,0.12683141601643422,3
"It is a low, spreading",1,0.3585248249736466,0.0,0.3585248249736466,0.13134765625,0.5303452655591164,5
Salta,1,0.35835224525596066,0.0,0.35835224525596066,0.2333984375,0.4124821756399016,1
components - Delta¹,1,0.35823078664655617,0.0,0.35823078664655617,0.232421875,0.30744220099139036,3
""". In",1,0.35791982334462125,0.0,0.35791982334462125,0.24951171875,0.36098608179905306,2
Law at the University of,1,0.35734081818773133,0.0,0.35734081818773133,0.3359375,0.18424560015682837,5
Dębówiec,1,0.35726700259940714,0.0,0.35726700259940714,0.38623046875,0.18796731118601784,1
was formerly called,1,0.35722311435628923,0.0,0.35722311435628923,0.2578125,0.3526525124532231,3
it is,1,0.35714645845161797,0.0,0.35714645845161797,0.12255859375,0.6328563805040449,2
designed for,1,0.3569445983036818,0.0,0.3569445983036818,0.19287109375,0.4281280973217045,2
") and protests,",1,0.35677339743085373,0.0,0.35677339743085373,0.1484375,0.4942284154521343,3
The flowers are arranged,1,0.35674588046014793,0.0,0.35674588046014793,0.220703125,0.4258002480253698,4
; and,1,0.35618559538791766,0.0,0.35618559538791766,0.01513671875,0.8487159415947941,2
is the name of,1,0.3560777941705907,0.0,0.3560777941705907,0.1533203125,0.49786050105147667,4
of the family,3,0.35605186731460003,0.05349496127513353,0.4242371233345431,0.18229166666666666,0.4673594859948335,3
"0 votes, and",1,0.35587235674972106,0.0,0.35587235674972106,0.13330078125,0.49234202468680266,3
as a symbol of,1,0.35557980736481887,0.0,0.35557980736481887,0.15185546875,0.5466643621620472,4
"City), it forms the",1,0.35545465468700876,0.0,0.35545465468700876,0.212890625,0.3659315585925219,4
and Civil Law were taught,1,0.3552536672567749,0.0,0.3552536672567749,0.248046875,0.3083001837669371,5
connection to,1,0.35520252296269755,0.0,0.35520252296269755,0.1240234375,0.5099545495942438,2
music producer,1,0.35519161023249,0.0,0.35519161023249,0.1513671875,0.5034575412062251,2
<s> Francesco Filide,1,0.35492256619678897,0.0,0.35492256619678897,0.37158203125,0.012066089564238028,3
0-197,1,0.3547700545585295,0.0,0.3547700545585295,0.236328125,0.21068612272444875,1
"59, the line",1,0.35476067439358727,0.0,0.35476067439358727,0.220703125,0.28045637348396807,3
Distribution Services,1,0.35443151847013965,0.0,0.35443151847013965,0.1396484375,0.383027038362849,2
"that next from it,",1,0.35435447387838837,0.0,0.35435447387838837,0.23388671875,0.35231684875847086,4
The organisation itself,1,0.3541872161696424,0.0,0.3541872161696424,0.1650390625,0.4383244857366059,3
at the base of,1,0.3541592759415097,0.0,0.3541592759415097,0.119140625,0.5824196742287742,4
Gnaw,1,0.3540858005594564,0.0,0.3540858005594564,0.30078125,0.21224086858614077,1
osh and give,1,0.35378625142361586,0.0,0.35378625142361586,0.18896484375,0.2830251988715395,3
Combat weight,1,0.3535238797177681,0.0,0.3535238797177681,0.28662109375,0.2469688789819201,2
The first round was held,1,0.35345158868877075,0.0,0.35345158868877075,0.3447265625,0.25276959672192684,5
location is now the,1,0.35338565818005163,0.0,0.35338565818005163,0.3330078125,0.22184305170012908,4
Tournament,1,0.3531542646149563,0.0,0.3531542646149563,0.330078125,0.22297355216239073,1
born in Barcelona. After studying,1,0.3528661059640884,0.0,0.3528661059640884,0.384765625,0.16158421022272093,5
"3, with",1,0.3527893975688826,0.0,0.3527893975688826,0.29541015625,0.2892000564222064,2
RAT,1,0.3527818553409651,0.0,0.3527818553409651,0.2197265625,0.43102690397741283,1
819–,1,0.3526489273472852,0.0,0.3526489273472852,0.205078125,0.3519592324307129,1
and won,1,0.35216426201170126,0.0,0.35216426201170126,0.1123046875,0.596963389404253,2
The markings,1,0.3520938482472467,0.0,0.3520938482472467,0.15625,0.5303811049931166,2
as if,1,0.35196159979919944,0.0,0.35196159979919944,0.10595703125,0.5351774369979985,2
a great way to meet people,1,0.3518618755880305,0.0,0.3518618755880305,0.29150390625,0.28212050928257615,6
and towns,1,0.35153301210593724,0.0,0.35153301210593724,0.15869140625,0.40129346776484315,2
", the employer",1,0.3509816461635767,0.0,0.3509816461635767,0.2421875,0.38136036540894164,3
types of,1,0.350528045442232,0.0,0.350528045442232,0.11767578125,0.5264665979805799,2
a Chinese architect.,1,0.3502074527134472,0.0,0.3502074527134472,0.396484375,0.18777449115861805,3
"education
William",1,0.3499827052582317,0.0,0.3499827052582317,0.369140625,0.14119211470807927,2
was owned by,1,0.34981302915164403,0.0,0.34981302915164403,0.20751953125,0.35732065881661007,3
"in Florence,",1,0.3493171231441937,0.0,0.3493171231441937,0.1015625,0.4512957375479842,2
The road dips,1,0.34899359826960674,0.0,0.34899359826960674,0.24267578125,0.33281114411151674,3
<s> Holy Trinity,1,0.3487621125196827,0.0,0.3487621125196827,0.2802734375,0.20595069145545666,3
3 at the age of,1,0.34867249905768644,0.0,0.34867249905768644,0.22509765625,0.3511734351442161,5
Mathematics,1,0.34831058871232523,0.0,0.34831058871232523,0.1630859375,0.43498545615581313,1
the first film.,1,0.3479722179756427,0.0,0.3479722179756427,0.32080078125,0.2181971465016067,3
Jersey who placed three songs in,1,0.347743300439189,0.0,0.347743300439189,0.3037109375,0.1800271964104725,6
honor and dignity.,1,0.34763532348458426,0.0,0.34763532348458426,0.3720703125,0.11451067199271053,3
Other people named,1,0.3475915221562801,0.0,0.3475915221562801,0.37841796875,0.08766777023445028,3
"2012,",1,0.34730578380274146,0.0,0.34730578380274146,0.232421875,0.2151272524756036,1
art and,1,0.34704488256952637,0.0,0.34704488256952637,0.14404296875,0.4752782220488159,2
magazine on,1,0.34689123267289496,0.0,0.34689123267289496,0.10009765625,0.5408120660572373,2
Infect,1,0.3468796303978786,0.0,0.3468796303978786,0.234375,0.3023797400571964,1
) veteran,1,0.34676179484511865,0.0,0.34676179484511865,0.1015625,0.5673439402377966,2
014 Bays,1,0.3464154305449131,0.0,0.3464154305449131,0.41845703125,0.10676123261228272,2
", and until",1,0.3461027821501609,0.0,0.3461027821501609,0.29443359375,0.27468078350040215,3
"Hugh Price,",1,0.34584976902331177,0.0,0.34584976902331177,0.2548828125,0.27783243037077937,2
living,1,0.3458237759583456,0.0,0.3458237759583456,0.2333984375,0.390682486770864,1
"the ""all-",1,0.3457724345520542,0.0,0.3457724345520542,0.22412109375,0.3158471020051355,2
a book.,1,0.34566110983012954,0.0,0.34566110983012954,0.265625,0.33351312613782386,2
", in southern",1,0.34507488275263776,0.0,0.34507488275263776,0.16943359375,0.5079508787565943,3
for any,1,0.3450591784165229,0.0,0.3450591784165229,0.08056640625,0.6553725554163071,2
one of four divisions,1,0.34502764436366684,0.0,0.34502764436366684,0.23095703125,0.35024000934666705,4
", while",1,0.34475884158417314,0.0,0.34475884158417314,0.0517578125,0.6953931977104328,2
Magio and,1,0.3447222919358562,0.0,0.3447222919358562,0.337890625,0.26524811265214043,2
black,1,0.34471931662677535,0.0,0.34471931662677535,0.18310546875,0.5063295415669383,1
"History

The",1,0.3446150311340769,0.0,0.3446150311340769,0.533447265625,0.03768503877269213,2
the patients had no clothes,1,0.34461454143593007,0.0,0.34461454143593007,0.3173828125,0.20870432233982525,5
about a dozen,1,0.34460334297907214,0.0,0.34460334297907214,0.21533203125,0.46111773244768034,3
Thirum,1,0.34439657552053277,0.0,0.34439657552053277,0.2568359375,0.32583518880133194,1
754-,1,0.34414809608365565,0.0,0.34414809608365565,0.21240234375,0.3183780527091391,1
Western (,1,0.344070159813881,0.0,0.344070159813881,0.19189453125,0.4146187589097025,2
became a band member,1,0.3438699619213874,0.0,0.3438699619213874,0.2421875,0.39678427980346836,4
", Wisconsin.",1,0.343448884827816,0.0,0.343448884827816,0.16943359375,0.3935343214445399,2
", a road and rail bridge",1,0.34340541470924646,0.0,0.34340541470924646,0.22607421875,0.3870779898981161,6
He was wounded three times,1,0.3428736976963873,0.0,0.3428736976963873,0.17041015625,0.40613443955346823,5
. One side,1,0.3428143720991078,0.0,0.3428143720991078,0.2412109375,0.3392136646227694,3
"Falk,",1,0.34249507973716525,0.0,0.34249507973716525,0.35888671875,0.2483275430929131,1
2004 and,1,0.34246400401754273,0.0,0.34246400401754273,0.3525390625,0.11629184598135683,2
Dover,1,0.34232877838162246,0.0,0.34232877838162246,0.265625,0.28416667251655603,1
-192 (1,1,0.341329424780759,0.0,0.341329424780759,0.33935546875,0.11748371820189756,2
in the south.,1,0.3410632183302603,0.0,0.3410632183302603,0.2724609375,0.2652557020756507,3
in childhood,1,0.3410169021045704,0.0,0.3410169021045704,0.154296875,0.460208270886426,2
Company from her,1,0.34097235757654604,0.0,0.34097235757654604,0.2392578125,0.2982316751913651,3
01),1,0.3407511244398048,0.0,0.3407511244398048,0.21630859375,0.33295691266201205,1
園),1,0.340261433716052,0.0,0.340261433716052,0.24560546875,0.23688405304012997,1
"failing audience expectations,",1,0.34016847964175445,0.0,0.34016847964175445,0.23681640625,0.3000061600418862,3
"ation
Written and illustrated",1,0.34000346381051516,0.0,0.34000346381051516,0.21875,0.28299205796378796,4
message forum,1,0.3398888953545108,0.0,0.3398888953545108,0.09423828125,0.4802154024487769,2
his first championship,1,0.3398492290677812,0.0,0.3398492290677812,0.1728515625,0.37415920548195297,3
"in India,",1,0.33968997490508956,0.0,0.33968997490508956,0.1220703125,0.47678841382522386,2
1979),1,0.33950244701660026,0.0,0.33950244701660026,0.511474609375,0.01233033629150058,1
", Oklahoma",1,0.33922852594598585,0.0,0.33922852594598585,0.08837890625,0.5414306898649645,2
<s> Srimath,1,0.338951934570927,0.0,0.338951934570927,0.255859375,0.1053983300796611,2
"paintings, horn",1,0.3389299620051431,0.0,0.3389299620051431,0.2353515625,0.23434883079410762,2
", Neil takes a sample",1,0.3386933099745193,0.0,0.3386933099745193,0.275390625,0.2512742905612982,5
was his residence,1,0.33867931172648297,0.0,0.33867931172648297,0.169921875,0.40211820119120734,3
Championships,1,0.3386739408218618,0.0,0.3386739408218618,0.1123046875,0.5446828989296545,1
is a low spreading,1,0.3386680904834233,0.0,0.3386680904834233,0.109375,0.5236721793335581,4
is buried,1,0.3383302689766969,0.0,0.3383302689766969,0.15087890625,0.46154832869174206,2
"ah Khan, or",1,0.33817899803529583,0.0,0.33817899803529583,0.212890625,0.2921027685257394,3
known locally as,1,0.3376079106533437,0.0,0.3376079106533437,0.1455078125,0.47854126100835925,3
Ireland east to,1,0.3375154988491515,0.0,0.3375154988491515,0.16552734375,0.3984762471228786,3
Cathedral,1,0.3371105911858355,0.0,0.3371105911858355,0.18017578125,0.3592559701520887,1
6 book written,1,0.3370190912104535,0.0,0.3370190912104535,0.173828125,0.43019421240113365,3
Sanfilip,1,0.3369272490934522,0.0,0.3369272490934522,0.1474609375,0.3271814039836304,1
keep the team,1,0.33686103684004687,0.0,0.33686103684004687,0.1904296875,0.4505510296001171,3
"was a close one, however",1,0.3367228343602884,0.0,0.3367228343602884,0.32373046875,0.213022906213221,5
from the ground up,1,0.33611443300553123,0.0,0.33611443300553123,0.28173828125,0.302688426263828,4
"Star,",1,0.335818923390822,0.0,0.335818923390822,0.109375,0.5111781678520548,1
"2005, he",2,0.33534521218256075,0.02700028518627326,0.36234549736883404,0.359619140625,0.14384398748765187,2
"ology,",1,0.3350727850560959,0.0,0.3350727850560959,0.060546875,0.6081897751402398,1
district of,1,0.33461411127526597,0.0,0.33461411127526597,0.11474609375,0.5032833250631649,2
have guests,1,0.33461347541505493,0.0,0.33461347541505493,0.14501953125,0.43016161822513715,2
Oxford before moving to,1,0.33446434450257934,0.0,0.33446434450257934,0.24853515625,0.2883092987564483,4
""" in 2",1,0.33382347528232614,0.0,0.33382347528232614,0.38037109375,0.058740817112065254,3
"Doctor, PhD),",1,0.3335196517918731,0.0,0.3335196517918731,0.23193359375,0.27154327010468265,2
", Ontario;",1,0.3335092107373184,0.0,0.3335092107373184,0.11328125,0.47000349559329585,2
October,2,0.332364540387459,0.564461180273755,0.896825720661214,0.162841796875,0.4098298079998975,1
One became the third-,1,0.3322478878519737,0.0,0.3322478878519737,0.50634765625,-0.006416413182565805,4
reason the team was so late,1,0.33219579907884866,0.0,0.33219579907884866,0.29052734375,0.18937621644712163,6
"five,",1,0.3316206098426876,0.0,0.3316206098426876,0.0888671875,0.584178477731719,1
Bāmasī),1,0.3315138654763524,0.0,0.3315138654763524,0.5068359375,0.01738329650338109,1
board of,1,0.33145928974070316,0.0,0.33145928974070316,0.08251953125,0.5639997868517578,2
్ల,1,0.3313265399938408,0.0,0.3313265399938408,0.14013671875,0.49628509998460196,1
then-,1,0.33114237626437454,0.0,0.33114237626437454,0.12646484375,0.6471918781609363,1
"Nevada, & Utah;",1,0.33103651526840305,0.0,0.33103651526840305,0.146484375,0.4219516397335075,3
"008,",1,0.33100645964737235,0.0,0.33100645964737235,0.19873046875,0.33423001630593085,1
2008,3,0.330617461218578,0.14680009281747508,0.4925587978810836,0.2888997395833333,0.21733141346311158,1
). He graduated,1,0.3304680598919978,0.0,0.3304680598919978,0.26611328125,0.27819651691749453,3
three years of,1,0.3303854545814461,0.0,0.3303854545814461,0.08544921875,0.548619886453615,3
"2013,",1,0.3301557761017272,0.0,0.3301557761017272,0.25244140625,0.15192752619181787,1
Playing career,2,0.3300868018329508,0.12248227441514822,0.452569076248099,0.266357421875,0.24428438739487687,2
<s> Presidential elections were held,1,0.33005155563704147,0.0,0.33005155563704147,0.24853515625,0.23211131096760373,5
had difficulty finding,1,0.3298378657972407,0.0,0.3298378657972407,0.21484375,0.3129979848056018,3
He appeared in more than,1,0.3296914402889238,0.0,0.3296914402889238,0.61572265625,-0.12938468052769062,5
for playing,1,0.3295680014038793,0.0,0.3295680014038793,0.08203125,0.5150821128846982,2
"Vienna, and studied",1,0.3294303933081275,0.0,0.3294303933081275,0.28271484375,0.2038250067078187,3
"War service
She",1,0.3294203998750851,0.0,0.3294203998750851,0.555419921875,-0.10125368781228723,3
it founded,1,0.3288181933246471,0.0,0.3288181933246471,0.25732421875,0.2824947020616177,2
MacKenz,1,0.32849907607070206,0.0,0.32849907607070206,0.33447265625,0.14168226048925522,1
"s girlfriend, was regular throughout",1,0.32849740252139564,0.0,0.32849740252139564,0.31884765625,0.15339682661598908,5
in the Western,1,0.3283552490740269,0.0,0.3283552490740269,0.22705078125,0.3462787476850673,3
three months,1,0.3283492020841712,0.0,0.3283492020841712,0.08251953125,0.5655019114604279,2
as its plot,1,0.32828128138760126,0.0,0.32828128138760126,0.22705078125,0.33852546909400305,3
clinical effects are unknown.,1,0.3281880908709931,0.0,0.3281880908709931,0.39111328125,0.12845362561498272,4
", but considered",1,0.32816001519828164,0.0,0.32816001519828164,0.17431640625,0.3874166395582041,3
(Mex,1,0.3278219422994972,0.0,0.3278219422994972,0.32568359375,0.23239665262374293,1
postgraduate,1,0.327687046609262,0.0,0.327687046609262,0.1630859375,0.4300574602731549,1
a sense of humor,1,0.32754981666331173,0.0,0.32754981666331173,0.34228515625,0.1734887994707794,4
promoted to,1,0.3273952365992384,0.0,0.3273952365992384,0.06396484375,0.5606755914980961,2
played as,1,0.3268444414373471,0.0,0.3268444414373471,0.1015625,0.5341521192183676,2
", Ontario",1,0.32637986575292843,0.0,0.32637986575292843,0.08203125,0.532502398757321,2
al third,1,0.32600095290725334,0.0,0.32600095290725334,0.09521484375,0.5691527728931333,2
76,1,0.32582592713845027,0.0,0.32582592713845027,0.16015625,0.3178607162836256,1
Highways,1,0.32580020895472295,0.0,0.32580020895472295,0.1220703125,0.43535013176180726,1
he appeared as,1,0.3258000734823685,0.0,0.3258000734823685,0.22314453125,0.2933820196434212,3
school. The school opened in,1,0.3257223190265074,0.0,0.3257223190265074,0.28857421875,0.19308997725376853,5
the characters ',1,0.3255974395627063,0.0,0.3255974395627063,0.740966796875,-0.11789116671823417,3
garden,1,0.32552607538699574,0.0,0.32552607538699574,0.154296875,0.3999968290924893,1
", California,",1,0.3249335609942806,0.0,0.3249335609942806,0.06201171875,0.5747850743607015,2
) was a Native American chief,1,0.32432905771652515,0.0,0.32432905771652515,0.2568359375,0.26248280054131284,6
The album was released,1,0.3240849001525195,0.0,0.3240849001525195,0.2216796875,0.3093577581937987,4
is found growing in,1,0.3239701244003279,0.0,0.3239701244003279,0.2353515625,0.32152199068831966,4
Castro,1,0.32384850654830155,0.0,0.32384850654830155,0.2431640625,0.3188986101207537,1
also appears on theatre.,1,0.3237318346445492,0.0,0.3237318346445492,0.42041015625,0.12012060223637283,4
is a 198,1,0.3236663627171519,0.0,0.3236663627171519,0.5126953125,-0.07474522601962037,3
vintage recording equipment,1,0.32363564287195845,0.0,0.32363564287195845,0.2109375,0.33667699780489607,3
scene with,1,0.32360557470032886,0.0,0.32360557470032886,0.1416015625,0.4222951867508221,2
competition of,1,0.3235009520715645,0.0,0.3235009520715645,0.142578125,0.42911370830391116,2
.,23,0.323067353202021,0.38218150894719394,0.8783848782839034,0.10570227581521739,0.4503738857224439,1
", with whom",1,0.32303780626995066,0.0,0.32303780626995066,0.10888671875,0.46286795317487667,3
Heroes,1,0.3229935476308852,0.0,0.3229935476308852,0.10498046875,0.528431134702213,1
", culture, politics",1,0.3227450247118797,0.0,0.3227450247118797,0.2353515625,0.2582785774046992,3
in the series,2,0.3222653422117716,0.015050137728655016,0.33731547994042665,0.25390625,0.2811882578731791,3
system call to,1,0.32215297527300524,0.0,0.32215297527300524,0.162109375,0.310143180370013,3
",",7,0.32188147302616976,0.3135977258305531,0.7693680713621981,0.09444754464285714,0.5718284035475673,1
regions,1,0.32181538468654136,0.0,0.32181538468654136,0.16845703125,0.36923572734135346,1
"z,",1,0.3215824725797812,0.0,0.3215824725797812,0.07763671875,0.5859386033244529,1
-like,2,0.3214654377689198,0.09968411136281927,0.421149549131739,0.245361328125,0.3494399616097993,1
discussions and examples on offensive,1,0.3214224505929548,0.0,0.3214224505929548,0.3046875,0.130704563982387,5
680 it,1,0.3209287062811458,0.0,0.3209287062811458,0.36669921875,0.04487547664036438,2
.1950),1,0.320437827170101,0.0,0.320437827170101,0.4765625,-0.034965002387247555,1
Academic,1,0.3192395500880976,0.0,0.3192395500880976,0.31103515625,0.2668488752202441,1
. The first issue,1,0.3192302226699673,0.0,0.3192302226699673,0.2177734375,0.29258239261241825,4
Dorothy,1,0.31879313499268347,0.0,0.31879313499268347,0.25146484375,0.27598674373170856,1
−1,1,0.31877576954599285,0.0,0.31877576954599285,0.1279296875,0.42486911136498207,1
was painting the,1,0.31816732372029355,0.0,0.31816732372029355,0.09912109375,0.5202718249257339,3
command,1,0.31806183730929627,0.0,0.31806183730929627,0.05810546875,0.5786018588982407,1
"2016, at",1,0.3178111329293854,0.0,0.3178111329293854,0.33837890625,0.11166650419846352,2
months. He organized the,1,0.31769930636306576,0.0,0.31769930636306576,0.30029296875,0.12835471122016448,4
He served as,1,0.31760761302349516,0.0,0.31760761302349516,0.18115234375,0.37312059505873785,3
main themes of the film are,1,0.3172414915591733,0.0,0.3172414915591733,0.2587890625,0.21912911952293326,6
1847);,1,0.31719836414549485,0.0,0.31719836414549485,0.29833984375,0.16543243380123718,1
but lost in,1,0.31657654120990264,0.0,0.31657654120990264,0.18798828125,0.2986435014622565,3
which was built between,1,0.31651043826446523,0.0,0.31651043826446523,0.43603515625,0.023453830036162915,4
Alumn,1,0.31625084133310827,0.0,0.31625084133310827,0.2060546875,0.32956753302027064,1
of the wing,1,0.31558341958723213,0.0,0.31558341958723213,0.18505859375,0.4454526895930802,3
hemop,1,0.31551086109948834,0.0,0.31551086109948834,0.13720703125,0.4701736371237208,1
2007 the,1,0.31514954593032474,0.0,0.31514954593032474,0.2744140625,0.17276156013831176,2
43,1,0.3150288345053056,0.0,0.3150288345053056,0.087890625,0.433079898763264,1
mening,1,0.3145306389181627,0.0,0.3145306389181627,0.1123046875,0.4662582379204067,1
United States,1,0.3143505562744874,0.0,0.3143505562744874,0.1357421875,0.37291252349871834,2
00 and,1,0.31398208340701866,0.0,0.31398208340701866,0.19580078125,0.24528235695504666,2
Pro Co,1,0.31373268838051965,0.0,0.31373268838051965,0.11865234375,0.46621648657629905,2
24 July,1,0.3135073982290303,0.0,0.3135073982290303,0.3310546875,0.23860247994757577,2
Blues (1,1,0.313297509628407,0.0,0.313297509628407,0.337890625,0.11319982875851749,2
18,8,0.3132724224488395,0.4384870656744337,0.9594653726633714,0.13067626953125,0.27278266821316316,1
operated at,1,0.3132684994646172,0.0,0.3132684994646172,0.134765625,0.38558824084904303,2
Golden Age,1,0.31322017551330417,0.0,0.31322017551330417,0.12548828125,0.4246520012832604,2
<s> Mark Knowles,1,0.31302612915582473,0.0,0.31302612915582473,0.30810546875,0.13974305726456193,3
species,1,0.31231115090679334,0.0,0.31231115090679334,0.1171875,0.44264311164198333,1
All times,1,0.31216360109096963,0.0,0.31216360109096963,0.185546875,0.3480359558524241,2
i Conte,1,0.3121157495510464,0.0,0.3121157495510464,0.28369140625,0.16163703012761577,2
Camarasa (born,1,0.31199086792825526,0.0,0.31199086792825526,0.45947265625,-0.08794275205436201,2
"ptember 18,",1,0.3118918417617295,0.0,0.3118918417617295,0.34912109375,0.05316710440432373,2
with the famous,1,0.3118211932115172,0.0,0.3118211932115172,0.0751953125,0.561535404903793,3
", China",1,0.31138811903343055,0.0,0.31138811903343055,0.0732421875,0.5282261569585764,2
binary star with components designated,1,0.3109378523991324,0.0,0.3109378523991324,0.2490234375,0.21264736537283097,5
has a junior school,1,0.3107548280246879,0.0,0.3107548280246879,0.19091796875,0.3406077731867197,4
and manifest,1,0.3105680713526502,0.0,0.3105680713526502,0.1337890625,0.4321818971316254,2
after finding success,1,0.310145214116923,0.0,0.310145214116923,0.201171875,0.31820971497980743,3
and monitoring,1,0.3101440121826766,0.0,0.3101440121826766,0.09716796875,0.47579948358169144,2
spent a week,1,0.3099669087870349,0.0,0.3099669087870349,0.21484375,0.33961453759258725,3
e Suzanna Sweetapple,1,0.3092196643435077,0.0,0.3092196643435077,0.14794921875,0.20792464914001932,3
Chart which has ‘,1,0.30904286362927924,0.0,0.30904286362927924,0.6806640625,-0.23984401280180195,4
with light grey,1,0.308917892467241,0.0,0.308917892467241,0.140625,0.4971482467931024,3
because Jackson is situated,1,0.30837274556895633,0.0,0.30837274556895633,0.17578125,0.3247648717348908,4
<s> Jordal,1,0.30808045010105933,0.0,0.30808045010105933,0.22607421875,0.11041108619014822,2
ive was also added to,1,0.30768399729478274,0.0,0.30768399729478274,0.2763671875,0.2716513994869568,5
Haplop,1,0.3075700460982544,0.0,0.3075700460982544,0.36767578125,0.07837335743313599,1
Adolphus,1,0.30726712088395897,0.0,0.30726712088395897,0.267578125,0.2552283490848974,1
1849);,1,0.30689352323953406,0.0,0.30689352323953406,0.337890625,0.13039298778633515,1
"code """,1,0.3068170116347756,0.0,0.3068170116347756,0.201171875,0.34077299783693893,2
served as,1,0.306056778027386,0.0,0.306056778027386,0.12109375,0.404790382568465,2
", and made his",1,0.30604614626266935,0.0,0.30604614626266935,0.27783203125,0.1778350922191734,4
